更新日期,#genre#
四川卫视,http://124.116.183.146:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路37
四川卫视,http://sh.lnott.top:880/dx45.m3u8$IPV4•线路38
四川卫视,http://b.tvbox6.icu/tv/ysp.php?id=45$IPV4•线路39
四川卫视,http://183.234.97.47:2380/hw1live.rxip.sc96655.com.huan.tv/live/scwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路40
四川卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws$IPV4•线路41
四川卫视,http://m.061899.xyz/mg/scws$IPV4•线路42
四川卫视,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/scwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路43
四川卫视,http://ygbh.site/php/bfgd.php?id=103$IPV4•线路44
四川卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/scws.flv$IPV4•线路45
四川卫视,http://php.cqshushu.ggff.net/jzb.php?id=scws&公众号【医工学习日志】$IPV4•线路46
四川卫视,http://111.43.126.240:9003/hls/50/index.m3u8$IPV4•线路47
东南卫视,http://106.53.99.30/tv/20250717.php?id=0032$IPV4•线路1
东南卫视,http://106.53.99.30/tv/jzb.php?id=dnws$IPV4•线路2
东南卫视,http://39.164.174.139:5000/nl.m3u8?id=DNWS$IPV4•线路3
东南卫视,http://171.15.18.199:8180/TV00000000000000000033@HHZT$IPV4•线路4
东南卫视,http://n1.gzbody.com:85/rtp/239.77.0.146:5146$IPV4•线路5
东南卫视,http://n1.gzbody.com:85/rtp/239.77.1.104:5146$IPV4•线路6
东南卫视,http://8.138.7.223/tv/migu2.php?id=91$IPV4•线路7
东南卫视,http://bailudz.top:1236/111/hahahaha.php?id=dnws$IPV4•线路8
东南卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226341/index.m3u8?IASHttpSessionId=$IPV4•线路9
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221225950/1.m3u8$IPV4•线路10
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221226038/1.m3u8$IPV4•线路11
东南卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225620/.m3u8$IPV4•线路12
东南卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226341/.m3u8$IPV4•线路13
东南卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226377/.m3u8$IPV4•线路14
东南卫视,http://183.11.239.36:808/hls/55/index.m3u8$IPV4•线路15
东南卫视,http://58.17.48.228:808/hls/47/index.m3u8$IPV4•线路16
东南卫视,http://8.138.7.223/tv/fjtv.php?id=5$IPV4•线路17
东南卫视,http://8.138.7.223/tv/fjtv1.php?id=dnws$IPV4•线路18
东南卫视,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227353/index.m3u8$IPV4•线路19
东南卫视,http://117.69.43.137:4022/rtp/238.1.78.22:6104$IPV4•线路20
东南卫视,http://14.117.233.31:8688/rtp/239.77.0.146:5146$IPV4•线路21
东南卫视,http://14.117.233.31:8688/rtp/239.77.1.104:5146$IPV4•线路22
东南卫视,http://171.213.234.216:8089/rtp/239.93.0.42:5140$IPV4•线路23
东南卫视,http://183.160.35.31:4022/rtp/238.1.78.22:6104$IPV4•线路24
东南卫视,http://58.57.40.22:9901/tsfile/live/1037_1.m3u8$IPV4•线路25
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$IPV4•线路26
东南卫视,http://36.32.174.67:60080/newlive/live/hls/33/live.m3u8$IPV4•线路27
东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8$IPV4•线路28
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8$IPV4•线路29
东南卫视,https://zby.130519.xyz/PLTV/11/224/3221225745/index.m3u8$IPV4•线路30
东南卫视,http://api.kkitv.itv888.cn:8080/hls/jjt15bvbl7a/index.m3u8$IPV4•线路31
东南卫视,http://sh.lnott.top:880/dx47.m3u8$IPV4•线路32
东南卫视,http://b.tvbox6.icu/tv/ysp.php?id=47$IPV4•线路33
东南卫视,http://183.234.97.47:2380/hw1live.rxip.sc96655.com.huan.tv/live/dnwsfjwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路34
东南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws$IPV4•线路35
东南卫视,http://m.061899.xyz/mg/dnws$IPV4•线路36
东南卫视,https://smt.858.qzz.io/Smart.php?id=fujian$IPV4•线路37
东南卫视,http://115.221.91.4:7777/rtp/233.50.201.146:5140$IPV4•线路38
东南卫视,http://106.53.99.30/tv/migu.php?id=dnws$IPV4•线路39
东南卫视,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/dnwsfjwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路40
东南卫视,http://ygbh.site/php/bfgd.php?id=483$IPV4•线路41
东南卫视,http://www.hiliu.myds.me:8088/rtp/239.69.1.108:10286$IPV4•线路42
东南卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/dnws.flv$IPV4•线路43
东南卫视,http://php.cqshushu.ggff.net/jzb.php?id=dnws&公众号【医工学习日志】$IPV4•线路44
东南卫视,http://111.43.126.240:9003/hls/47/index.m3u8$IPV4•线路45
深圳卫视,http://106.53.99.30/tv/20250717.php?id=0033$IPV4•线路1
深圳卫视,http://106.53.99.30/tv/jzb.php?id=szws$IPV4•线路2
深圳卫视,http://39.164.174.139:5000/nl.m3u8?id=SZWSHD$IPV4•线路3
深圳卫视,http://171.15.18.199:8180/TV00000000000000000026@HHZT$IPV4•线路4
深圳卫视,http://n1.gzbody.com:85/rtp/239.77.1.3:5146$IPV4•线路5
深圳卫视,http://n1.gzbody.com:85/rtp/239.77.0.92:5146$IPV4•线路6
深圳卫视,http://n1.gzbody.com:85/rtp/239.77.0.130:5146$IPV4•线路7
深圳卫视,http://n1.gzbody.com:85/rtp/239.77.1.107:5146$IPV4•线路8
深圳卫视,http://n1.gzbody.com:85/rtp/239.77.1.148:5146$IPV4•线路9
深圳卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226313/index.m3u8?IASHttpSessionId=$IPV4•线路10
深圳卫视,http://111.160.17.2:59901/tsfile/live/0001_49.m3u8$IPV4•线路11
深圳卫视,http://1.197.249.194:9901/tsfile/live/0126_1.m3u8$IPV4•线路12
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8$IPV4•线路13
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225997/1.m3u8$IPV4•线路14
深圳卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225739/.m3u8$IPV4•线路15
深圳卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226313/.m3u8$IPV4•线路16
深圳卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226510/.m3u8$IPV4•线路17
深圳卫视,http://183.11.239.36:808/hls/45/index.m3u8$IPV4•线路18
深圳卫视,http://58.17.48.228:808/hls/52/index.m3u8$IPV4•线路19
深圳卫视,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227419/index.m3u8$IPV4•线路20
深圳卫视,http://117.69.43.137:4022/rtp/238.1.78.156:7120$IPV4•线路21
深圳卫视,http://14.117.233.31:8688/rtp/239.77.0.130:5146$IPV4•线路22
深圳卫视,http://14.117.233.31:8688/rtp/239.77.0.92:5146$IPV4•线路23
深圳卫视,http://14.117.233.31:8688/rtp/239.77.1.148:5146$IPV4•线路24
深圳卫视,http://14.117.233.31:8688/rtp/239.77.1.3:5146$IPV4•线路25
深圳卫视,http://171.213.234.216:8089/rtp/239.93.0.182:5140$IPV4•线路26
深圳卫视,http://183.160.35.31:4022/rtp/238.1.78.156:7120$IPV4•线路27
深圳卫视,http://58.57.40.22:9901/tsfile/live/1036_1.m3u8$IPV4•线路28
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$IPV4•线路29
深圳卫视,http://120.76.248.139/live/bfgd/4200000100.m3u8$IPV4•线路30
深圳卫视,http://222.169.85.8:9901/tsfile/live/0126_1.m3u8$IPV4•线路31
深圳卫视,http://219.157.60.114:7001/rtp/225.1.4.90:1119$IPV4•线路32
深圳卫视,https://zby.130519.xyz/PLTV/11/224/3221225728/index.m3u8$IPV4•线路33
深圳卫视,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=szws$IPV4•线路34
深圳卫视,http://api.kkitv.itv888.cn:8080/hls/iftsd32ykm/index.m3u8$IPV4•线路35
深圳卫视,http://124.116.183.146:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路36
深圳卫视,http://sh.lnott.top:880/dx61.m3u8$IPV4•线路37
深圳卫视,http://183.57.249.188:8183/tsfile/live/0126_1.m3u8$IPV4•线路38
深圳卫视,http://b.tvbox6.icu/tv/ysp.php?id=44$IPV4•线路39
深圳卫视,http://183.234.97.47:2380/hw1live.rxip.sc96655.com.huan.tv/live/szwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路40
深圳卫视,http://go.bkpcp.top/mg/szws$IPV4•线路41
深圳卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=szws$IPV4•线路42
深圳卫视,http://m.061899.xyz/mg/szws$IPV4•线路43
深圳卫视,https://smt.858.qzz.io/Smart.php?id=shenzhen$IPV4•线路44
深圳卫视,http://120.202.94.181:9446/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路45
深圳卫视,http://171.213.152.114:4022/rtp/239.93.0.182:5140$IPV4•线路46
深圳卫视,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/szwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路47
深圳卫视,http://ygbh.site/php/bfgd.php?id=100$IPV4•线路48
深圳卫视,http://www.hiliu.myds.me:8088/rtp/239.254.96.137:8896$IPV4•线路49
深圳卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/szws.flv$IPV4•线路50
深圳卫视,http://php.cqshushu.ggff.net/jzb.php?id=szws&公众号【医工学习日志】$IPV4•线路51
深圳卫视,http://111.43.126.240:9003/hls/51/index.m3u8$IPV4•线路52
广东卫视,http://106.53.99.30/tv/20250717.php?id=0030$IPV4•线路1
广东卫视,http://106.53.99.30/tv/jzb.php?id=gdws$IPV4•线路2
广东卫视,http://39.164.174.139:5000/nl.m3u8?id=GDWSHD$IPV4•线路3
广东卫视,http://171.15.18.199:8180/TV00000000000000000031@HHZT$IPV4•线路4
广东卫视,http://n1.gzbody.com:85/rtp/239.77.0.84:5146$IPV4•线路5
广东卫视,http://n1.gzbody.com:85/rtp/239.77.0.166:5146$IPV4•线路6
广东卫视,http://n1.gzbody.com:85/rtp/239.77.1.19:5146$IPV4•线路7
广东卫视,http://n1.gzbody.com:85/rtp/239.77.1.152:5146$IPV4•线路8
广东卫视,http://8.138.7.223/tv/migu2.php?id=30$IPV4•线路9
广东卫视,http://8.138.7.223/tv/migu3.php?id=gdws$IPV4•线路10
广东卫视,http://bailudz.top:1236/111/hahahaha.php?id=gdws$IPV4•线路11
广东卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226248/index.m3u8?IASHttpSessionId=$IPV4•线路12
广东卫视,http://60.223.224.176:8888/newlive/live/hls/20/live.m3u8$IPV4•线路13
广东卫视,http://111.160.17.2:59901/tsfile/live/0001_48.m3u8$IPV4•线路14
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225962/1.m3u8$IPV4•线路15
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225966/1.m3u8$IPV4•线路16
广东卫视,http://39.134.67.134/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226248/.m3u8$IPV4•线路17
广东卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226374/.m3u8$IPV4•线路18
广东卫视,http://116.9.204.242:9901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路19
广东卫视,http://183.11.239.36:808/hls/80/index.m3u8$IPV4•线路20
广东卫视,http://58.17.48.228:808/hls/45/index.m3u8$IPV4•线路21
广东卫视,http://8.134.252.79:2222/rtp/239.10.0.141:1025$IPV4•线路22
广东卫视,http://8.134.252.79:2222/rtp/239.20.0.131:2060$IPV4•线路23
广东卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=r79WJV&tk=bknhp6JvJlqE$IPV4•线路24
广东卫视,http://113.64.146.99:9901/hls/55/index.m3u8$IPV4•线路25
广东卫视,http://8.138.7.223/tv/gd.php?id=0001$IPV4•线路26
广东卫视,http://gslbmgsplive.miguvideo.com/ws_w/2018/gdws/gdws711/1000/index.m3u8?msisdn=20251118160037b7be50e1901d447cb191ca52d31b0e45&mdspid=&spid=699054&netType=0&sid=2202428795&pid=2028597139&timestamp=20251118160037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608831231&ParentNodeID=-99&assertID=2202428795&client_ip=106.13.250.90&SecurityKey=20251118160037&promotionId=&mvid=2202428795&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a5f8120d875336df03eeaf19aa1c95a0&ddCalcu=0aa5e5f1988c1012a0ad9817f5a3e3e63d0f$IPV4•线路27
广东卫视,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227361/index.m3u8$IPV4•线路28
广东卫视,http://117.69.43.137:4022/rtp/238.1.78.161:7160$IPV4•线路29
广东卫视,http://14.117.233.31:8688/rtp/239.77.0.166:5146$IPV4•线路30
广东卫视,http://14.117.233.31:8688/rtp/239.77.0.84:5146$IPV4•线路31
广东卫视,http://14.117.233.31:8688/rtp/239.77.1.19:5146$IPV4•线路32
广东卫视,http://171.213.234.216:8089/rtp/239.93.0.181:5140$IPV4•线路33
广东卫视,http://183.160.35.31:4022/rtp/238.1.78.161:7160$IPV4•线路34
广东卫视,http://58.57.40.22:9901/tsfile/live/1039_1.m3u8$IPV4•线路35
广东卫视,http://120.238.94.10:9901/tsfile/live/1008_1.m3u8$IPV4•线路36
广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8$IPV4•线路37
广东卫视,http://61.156.228.12:8154/tsfile/live/0125_1.m3u8$IPV4•线路38
广东卫视,http://219.157.60.114:7001/rtp/225.1.4.166:1207$IPV4•线路39
广东卫视,https://zby.130519.xyz/PLTV/11/224/3221225731/index.m3u8$IPV4•线路40
广东卫视,http://api.kkitv.itv888.cn:8080/hls/qr6872071g/index.m3u8$IPV4•线路41
广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路42
广东卫视,http://sh.lnott.top:880/dx40.m3u8$IPV4•线路43
广东卫视,http://183.57.249.188:8183/tsfile/live/0125_1.m3u8$IPV4•线路44
广东卫视,http://b.tvbox6.icu/tv/ysp.php?id=39$IPV4•线路45
广东卫视,http://183.234.97.47:2380/hw1live.rxip.sc96655.com.huan.tv/live/gdwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路46
广东卫视,http://go.bkpcp.top/mg/gdws$IPV4•线路47
广东卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gdws$IPV4•线路48
广东卫视,http://m.061899.xyz/mg/gdws$IPV4•线路49
广东卫视,http://120.202.94.181:9446/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路50
广东卫视,http://171.213.131.151:1880/rtp/239.93.0.181:5140$IPV4•线路51
广东卫视,http://106.53.99.30/tv/migu.php?id=gdws$IPV4•线路52
广东卫视,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/gdwsH265_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路53
广东卫视,http://ygbh.site/php/bfgd.php?id=092$IPV4•线路54
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8$IPV4•线路55
广东卫视,http://www.hiliu.myds.me:8088/rtp/239.254.96.140:8914$IPV4•线路56
广东卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/gdws.flv$IPV4•线路57
广东卫视,http://php.cqshushu.ggff.net/jzb.php?id=gdws&公众号【医工学习日志】$IPV4•线路58
广东卫视,http://111.43.126.240:9003/hls/42/index.m3u8$IPV4•线路59
广西卫视,http://106.53.99.30/tv/20250717.php?id=0047$IPV4•线路1
广西卫视,http://106.53.99.30/tv/jzb.php?id=gxws$IPV4•线路2
广西卫视,http://39.164.174.139:5000/nl.m3u8?id=GXWS$IPV4•线路3
广西卫视,http://171.15.18.199:8180/TV00000000000000000032@HHZT$IPV4•线路4
广西卫视,http://n1.gzbody.com:85/rtp/239.253.43.36:5146$IPV4•线路5
广西卫视,http://n1.gzbody.com:85/rtp/239.77.0.139:5146$IPV4•线路6
广西卫视,http://8.138.7.223/tv/migu3.php?id=gxws$IPV4•线路7
广西卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226549/index.m3u8?IASHttpSessionId=$IPV4•线路8
广西卫视,http://111.160.17.2:59901/tsfile/live/0001_44.m3u8$IPV4•线路9
广西卫视,http://1.197.249.194:9901/tsfile/live/0113_1.m3u8$IPV4•线路10
广西卫视,http://39.134.67.108/PLTV/88888888/224/3221226024/1.m3u8$IPV4•线路11
广西卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226380/.m3u8$IPV4•线路12
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路13
广西卫视,http://183.11.239.36:808/hls/56/index.m3u8$IPV4•线路14
广西卫视,http://58.17.48.228:808/hls/44/index.m3u8$IPV4•线路15
广西卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=fXXc21&tk=bknhp6JvJlqE$IPV4•线路16
广西卫视,http://113.64.146.99:9901/hls/80/index.m3u8$IPV4•线路17
广西卫视,http://111.43.126.240:9003/hls/62/index.m3u8$IPV4•线路18
广西卫视,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227939/index.m3u8$IPV4•线路19
广西卫视,http://180.140.115.220:50085/hls/19/index.m3u8$IPV4•线路20
广西卫视,http://14.117.233.31:8688/rtp/239.253.43.36:5146$IPV4•线路21
广西卫视,http://14.117.233.31:8688/rtp/239.77.0.139:5146$IPV4•线路22
广西卫视,http://58.57.40.22:9901/tsfile/live/1049_1.m3u8$IPV4•线路23
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8$IPV4•线路24
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8$IPV4•线路25
广西卫视,http://36.32.174.67:60080/newlive/live/hls/38/live.m3u8$IPV4•线路26
广西卫视,http://cssbyd.imwork.net:8082/hls/33/index.m3u8$IPV4•线路27
广西卫视,http://219.157.60.114:7001/rtp/225.1.4.31:1060$IPV4•线路28
广西卫视,http://120.76.248.139/live/bfgd/4200000116.m3u8$IPV4•线路29
广西卫视,https://zby.130519.xyz/PLTV/11/224/3221226084/index.m3u8$IPV4•线路30
广西卫视,https://zby.130519.xyz/PLTV/11/224/3221226130/index.m3u8$IPV4•线路31
广西卫视,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=gxws$IPV4•线路32
广西卫视,http://api.kkitv.itv888.cn:8080/hls/yvz4ndj9dqb/index.m3u8$IPV4•线路33
广西卫视,http://sh.lnott.top:880/dx41.m3u8$IPV4•线路34
广西卫视,http://b.tvbox6.icu/tv/ysp.php?id=40$IPV4•线路35
广西卫视,http://183.234.97.47:2380/hw1live.rxip.sc96655.com.huan.tv/live/gxws_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路36
广西卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=gxws$IPV4•线路37
广西卫视,http://m.061899.xyz/mg/gxws$IPV4•线路38
广西卫视,https://smt.858.qzz.io/Smart.php?id=guangxi$IPV4•线路39
广西卫视,http://171.213.159.16:4022/rtp/239.93.42.46:5140$IPV4•线路40
广西卫视,http://106.53.99.30/tv/migu.php?id=gxws$IPV4•线路41
广西卫视,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/gxws_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路42
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b-1.m3u8$IPV4•线路43
广西卫视,http://ygbh.site/php/bfgd.php?id=116$IPV4•线路44
广西卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/gxws.flv$IPV4•线路45
广西卫视,http://php.cqshushu.ggff.net/jzb.php?id=gxws&公众号【医工学习日志】$IPV4•线路46
厦门卫视,http://n1.gzbody.com:85/rtp/239.77.0.96:5146$IPV4•线路1
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8$IPV4•线路2
厦门卫视,http://8.138.7.223/tv/fjtv1.php?id=xmws$IPV4•线路3
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8$IPV4•线路4
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$IPV4•线路5
厦门卫视,http://8.138.7.223/tv/xmtv.php?id=xmws$IPV4•线路6
厦门卫视,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227938/index.m3u8$IPV4•线路7
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8$IPV4•线路8
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路9
厦门卫视,http://219.157.60.114:7001/rtp/225.1.4.95:1124$IPV4•线路10
厦门卫视,https://zby.130519.xyz/PLTV/11/224/3221226008/index.m3u8$IPV4•线路11
厦门卫视,http://sh.lnott.top:880/dx48.m3u8$IPV4•线路12
厦门卫视,http://171.213.154.159:8188/rtp/239.93.42.57:5140$IPV4•线路13
厦门卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/xmws.flv$IPV4•线路14
甘肃卫视,http://106.53.99.30/tv/20250717.php?id=0051$IPV4•线路1
甘肃卫视,http://106.53.99.30/tv/jzb.php?id=gsws$IPV4•线路2
甘肃卫视,http://39.164.174.139:5000/nl.m3u8?id=GSWS$IPV4•线路3
甘肃卫视,http://n1.gzbody.com:85/rtp/239.77.0.189:5146$IPV4•线路4
甘肃卫视,http://n1.gzbody.com:85/rtp/239.77.1.57:5146$IPV4•线路5
甘肃卫视,http://8.138.7.223/tv/migu3.php?id=gsws$IPV4•线路6
甘肃卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226522/index.m3u8?IASHttpSessionId=$IPV4•线路7
甘肃卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225633/.m3u8$IPV4•线路8
甘肃卫视,http://183.11.239.36:808/hls/119/index.m3u8$IPV4•线路9
甘肃卫视,http://58.17.48.228:808/hls/64/index.m3u8$IPV4•线路10
甘肃卫视,http://111.43.126.240:9003/hls/70/index.m3u8$IPV4•线路11
甘肃卫视,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227937/index.m3u8$IPV4•线路12
甘肃卫视,http://117.69.43.137:4022/rtp/238.1.79.36:4400$IPV4•线路13
甘肃卫视,http://14.117.233.31:8688/rtp/239.77.0.189:5146$IPV4•线路14
甘肃卫视,http://171.213.234.216:8089/rtp/239.93.0.81:5140$IPV4•线路15
甘肃卫视,http://183.160.35.31:4022/rtp/238.1.79.36:4400$IPV4•线路16
甘肃卫视,http://58.57.40.22:9901/tsfile/live/1056_1.m3u8$IPV4•线路17
甘肃卫视,http://120.238.94.10:9901/tsfile/live/1079_1.m3u8$IPV4•线路18
甘肃卫视,http://111.61.236.247:9081/hls/54/index.m3u8$IPV4•线路19
甘肃卫视,http://cssbyd.imwork.net:8082/hls/48/index.m3u8$IPV4•线路20
甘肃卫视,http://219.157.60.114:7001/rtp/225.1.4.42:1071$IPV4•线路21
甘肃卫视,http://120.76.248.139/live/bfgd/4200000119.m3u8$IPV4•线路22
甘肃卫视,https://zby.130519.xyz/PLTV/11/224/3221226090/index.m3u8$IPV4•线路23
甘肃卫视,https://www.qiushui.vip/gj/mk.php?ip_port=node-111-20-163-124.speedtest.cn:8001&id=gsws$IPV4•线路24
甘肃卫视,http://api.kkitv.itv888.cn:8080/hls/lcceocfdwh/index.m3u8$IPV4•线路25
甘肃卫视,http://sh.lnott.top:880/dx56.m3u8$IPV4•线路26
甘肃卫视,http://b.tvbox6.icu/tv/ysp.php?id=57$IPV4•线路27
甘肃卫视,http://183.234.97.47:2380/hw1live.rxip.sc96655.com.huan.tv/live/gsws_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路28
甘肃卫视,http://m.061899.xyz/mg/gsws$IPV4•线路29
甘肃卫视,rtmp://livein.gstv.com.cn/49048r/y3nga4$IPV4•线路30
甘肃卫视,http://171.213.222.181:8188/rtp/239.93.0.81:5140$IPV4•线路31
甘肃卫视,http://106.53.99.30/tv/migu.php?id=gsws$IPV4•线路32
甘肃卫视,http://113.105.155.20:2380/hw1live.rxip.sc96655.com.huan.tv/live/gsws_4000.m3u8?E=1&U=1&A=1&K=1&P=1&S=1$IPV4•线路33
甘肃卫视,http://ygbh.site/php/bfgd.php?id=119$IPV4•线路34
甘肃卫视,http://push-rtmp-hs-spe-f5.douyincdn.com/live/gsws.flv$IPV4•线路35
甘肃卫视,http://php.cqshushu.ggff.net/jzb.php?id=gsws&公众号【医工学习日志】$IPV4•线路36
贵州卫视,http://106.53.99.30/tv/20250717.php?id=0049$IPV4•线路1
贵州卫视,http://106.53.99.30/tv/jzb.php?id=gzws$IPV4•线路2
贵州卫视,http://n1.gzbody.com:85/rtp/239.77.0.230:5146$IPV4•线路3
贵州卫视,http://n1.gzbody.com:85/rtp/239.77.1.221:5146$IPV4•线路4
贵州卫视,http://8.138.7.223/tv/migu3.php?id=gzws$IPV4•线路5
贵州卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226474/index.m3u8?IASHttpSessionId=$IPV4•线路6
贵州卫视,http://111.160.17.2:59901/tsfile/live/0001_46.m3u8$IPV4•线路7
贵州卫视,http://1.197.249.194:9901/tsfile/live/0120_1.m3u8$IPV4•线路8
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221225974/1.m3u8$IPV4•线路9
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221226030/1.m3u8$IPV4•线路10
贵州卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225626/.m3u8$IPV4•线路11
贵州卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226383/.m3u8$IPV4•线路12
贵州卫视,http://183.11.239.36:808/hls/49/index.m3u8$IPV4•线路13
贵州卫视,http://58.17.48.228:808/hls/58/index.m3u8$IPV4•线路14
贵州卫视,http://113.64.146.99:9901/hls/72/index.m3u8$IPV4•线路15
贵州卫视,http://sc.rrs.169ol.com/PLTV/88888888/224/3221227357/index.m3u8$IPV4•线路16
贵州卫视,http://117.69.43.137:4022/rtp/238.1.78.244:7824$IPV4•线路17
贵州卫视,http://14.117.233.31:8688/rtp/239.77.1.221:5146$IPV4•线路18
